word1,word2,freq
quickly,anyway,560
quickly,solely,549
quickly,closely,544
often,highly,538
often,nazis,538
often,ago,536
quickly,personally,533
quickly,clearly,533
quickly,necessarily,532
however,even,530
often,inevitably,529
quickly,afterward,518
quickly,generally,518
quickly,neatly,518
quickly,fundamentally,518
often,rather,512
back,ever,508
quickly,meanwhile,508
quickly,simultaneously,507
quickly,mostly,497
quickly,home,483
quickly,told,483
quickly,presumably,483
best,constantly,482
often,soon,479
often,america,473
best,privately,472
best,repeatedly,472
back,however,467
quickly,somewhat,467
pretty,ever,466
quickly,south,460
quickly,experience,455
best,freedom,448
best,nevertheless,448
longer,entirely,447
back,already,447
back,nearly,446
quickly,undoubtedly,444
often,little,444
quickly,otherwise,443
often,indeed,442
quickly,privately,441
quickly,particularly,441
often,pretty,441
quickly,similarly,441
quickly,whenever,441
quickly,little,441
quickly,barely,441
back,quite,438
best,fully,437
often,less,436
best,mostly,436
often,widely,435
together,back,434
together,still,433
quickly,approximately,432
quickly,elsewhere,432
often,instead,430
together,twice,428
best,occasionally,428
best,somewhere,428
best,maybe,428
best,yard,428
best,slavery,428
best,vassily,428
best,barter,428
best,press,428
best,infinitely,428
best,energetically,428
often,fully,427
together,never,422
pretty,well,421
often,considerably,417
quickly,strangely,412
pretty,almost,410
obviously,well,408
quickly,maybe,406
quickly,infinitely,406
quickly,consequently,406
quickly,barter,406
quickly,press,406
quickly,occasionally,406
quickly,vassily,406
often,consequently,406
best,apart,404
often,alone,397
quickly,surely,396
best,understand,394
best,calmly,394
however,well,392
back,well,392
quickly,ago,389
quickly,immediately,386
often,practically,385
together,quite,382
quickly,practically,379
quickly,merely,378
often,primarily,378
often,purely,373
together,however,373
quickly,everywhere,371
quickly,vastly,370
often,naturally,369
often,along,363
often,right,363
back,hardly,363
best,perfectly,363
best,russia,363
often,clearly,357
often,hardly,356
back,far,355
often,somewhere,353
often,heavily,353
often,doubly,353
often,abundance,353
often,rapidly,353
often,look,353
best,somehow,353
best,gradually,353
obviously,even,352
best,necessarily,347
often,east,345
best,notably,343
best,little,343
best,greatly,343
best,deeply,343
best,increasingly,343
best,painfully,343
best,inadequately,343
best,inherently,343
quickly,apart,339
quickly,primarily,335
quickly,evidently,335
best,reasonably,333
often,partly,333
back,never,332
often,quietly,331
quickly,anywhere,330
often,deliberately,330
back,enough,328
quickly,east,326
longer,always,323
back,long,321
together,usually,321
suddenly,even,318
often,incredibly,315
often,whenever,313
often,twice,308
back,later,307
quickly,easily,307
often,closely,304
often,perfectly,303
longer,yet,298
longer,apparently,297
longer,highly,297
quickly,hard,294
quickly,politically,294
quickly,france,294
quickly,freely,294
often,largely,291
often,generally,291
often,nevertheless,290
together,yet,290
back,finally,290
often,constantly,289
often,usually,289
together,ever,289
often,actually,286
back,first,285
often,somehow,283
longer,considerably,283
quickly,subsequently,280
quickly,timidly,280
quickly,meekly,280
quickly,backbone,280
quickly,organize,280
however,almost,280
quickly,eyed,280
quickly,august,280
quickly,leaderless,280
quickly,specially,280
quickly,inexpressibly,280
quickly,lei,280
quickly,regularly,280
quickly,horribly,280
quickly,surreptitiously,280
quickly,secondly,280
quickly,brilliantly,280
quickly,decisively,280
quickly,actively,280
quickly,truthfully,280
quickly,smell,280
quickly,china,280
quickly,centrally,280
pretty,even,280
quickly,trustingly,280
quickly,casually,280
quickly,unofficially,280
quickly,revere,280
quickly,writer,280
quickly,ordinarily,280
quickly,sweetly,280
quickly,smartly,280
quickly,surprisingly,280
quickly,doughty,280
quickly,anti,280
quickly,andrejez,280
obviously,however,280
quickly,expertly,280
quickly,electrically,280
quickly,disorderly,280
quickly,peacefully,280
quickly,nullified,280
quickly,high,280
pretty,later,279
together,already,279
together,apparently,278
often,temporarily,277
often,normally,277
often,afterward,276
quickly,negro,276
often,carefully,275
back,yet,274
quickly,sooner,269
often,seriously,269
longer,sometimes,269
quickly,definitely,269
often,hard,268
best,undoubtedly,268
often,unfortunately,268
together,naturally,268
often,bother,267
often,dress,267
quickly,inherently,267
however,far,266
quickly,literally,264
quickly,officially,264
quickly,mvd,264
longer,later,264
first,well,264
yet,still,264
quickly,along,262
often,otherwise,260
longer,seriously,256
longer,naturally,256
often,possibly,255
however,still,254
yet,even,251
best,secretly,244
longer,nearly,244
longer,pretty,244
often,incidentally,243
back,obviously,239
quickly,feverishly,238
quickly,cursorily,238
quickly,dramatically,238
quickly,mere,238
quickly,enormously,238
quickly,altogether,238
quickly,abroad,238
quickly,badly,238
quickly,smugly,238
quickly,excitedly,238
quickly,woolly,238
quickly,moscow,238
quickly,armistice,238
quickly,implicitly,238
quickly,silly,238
quickly,permanently,238
quickly,sonorously,238
quickly,thoroughly,238
quickly,solemnly,238
quickly,thought,238
quickly,accordingly,238
quickly,mistake,238
quickly,rarely,238
quickly,yalta,238
quickly,vividly,238
quickly,quietly,238
quickly,consciously,238
quickly,slowly,238
quickly,annually,238
quickly,host,238
quickly,assuredly,238
quickly,hence,238
quickly,rely,238
quickly,technically,238
quickly,agree,238
often,suddenly,238
quickly,wisely,238
quickly,become,238
together,obviously,236
often,solely,236
quickly,temporarily,234
quickly,urgently,234
quickly,somewhere,233
first,even,233
quickly,yard,233
quickly,energetically,233
longer,aside,232
longer,freely,232
together,aside,227
together,almost,226
yet,well,225
best,presumably,224
longer,simply,224
best,evidently,224
best,willingly,224
best,urgently,224
best,told,224
longer,indeed,223
longer,readily,223
longer,relatively,223
longer,widely,223
longer,nevertheless,223
longer,whenever,223
longer,deliberately,223
longer,insistently,223
longer,press,223
longer,similarly,223
longer,purely,223
longer,unrra,223
longer,consequently,223
longer,carefully,223
longer,moreover,223
longer,urgently,223
longer,notably,223
longer,hardly,223
longer,clearly,223
longer,half,223
longer,reasonably,223
longer,secretly,222
longer,earlier,222
often,recently,221
however,quite,220
first,however,219
often,precisely,219
often,virtually,219
best,dangerously,218
best,politically,218
best,france,218
often,somewhat,217
often,moreover,217
often,russia,216
best,skillfully,214
best,yearly,214
best,alike,214
best,invariably,214
best,reproachfully,214
best,art,214
best,indisputably,214
best,louis,214
best,erudite,214
best,slovenly,214
best,involuntarily,214
best,vainly,214
best,shiver,214
best,ideally,214
best,separately,214
best,stride,214
best,justly,214
best,openly,214
best,chicago,214
best,vely,214
best,boy,214
best,behavior,214
best,allegedly,214
best,fever,214
best,rainbow,214
best,norway,214
best,extensively,214
best,advertise,214
best,mississippi,214
best,theoretically,214
best,lippmann,214
best,yes,214
best,excellently,214
best,passionately,214
best,ugly,214
best,louder,214
best,inwardly,214
best,cheaply,214
best,faulkner,214
best,possess,214
best,negroes,214
best,frighten,214
best,dream,214
best,cynically,214
best,deliver,214
best,ruthlessly,214
best,legally,214
best,dimly,214
best,miraculously,214
best,fischer,214
best,lard,214
best,eighty,214
best,bitterly,214
best,loose,214
best,police,214
best,trigger,214
best,roughly,214
best,abundance,214
best,doubly,214
best,rigidly,214
best,butter,214
best,look,214
best,taught,214
best,habitually,214
best,mainly,214
best,insistently,214
best,unrra,214
best,hunk,214
best,fetch,214
best,half,214
best,thinnest,214
best,conceivably,214
best,soldier,214
together,rather,214
together,barter,214
best,sacrifice,214
together,largely,214
best,unexpectedly,214
best,track,214
best,physically,214
together,maybe,214
best,hypocritically,214
best,wall,214
often,officially,213
often,home,212
often,told,212
even,well,212
back,considerably,211
quickly,politburo,206
quickly,likely,206
often,personally,204
often,thoroughly,204
quickly,dangerously,204
quickly,understand,203
quickly,greatly,203
quickly,passionately,203
quickly,slovenly,203
quickly,involuntarily,203
quickly,vainly,203
quickly,track,203
quickly,painfully,203
quickly,vely,203
quickly,stride,203
quickly,justly,203
quickly,invariably,203
quickly,openly,203
quickly,erudite,203
quickly,chicago,203
quickly,bitterly,203
quickly,fischer,203
quickly,dimly,203
quickly,dream,203
quickly,ruthlessly,203
quickly,inwardly,203
quickly,allegedly,203
quickly,indisputably,203
quickly,butter,203
quickly,virtually,203
quickly,fetch,203
quickly,soldier,203
quickly,miraculously,203
quickly,heard,203
quickly,louder,203
quickly,conceivably,203
quickly,thinnest,203
quickly,increasingly,203
quickly,reasonably,203
quickly,half,203
quickly,notably,203
quickly,unrra,203
quickly,insistently,203
quickly,physically,203
quickly,look,203
quickly,doubly,203
quickly,rapidly,203
quickly,abundance,203
quickly,dress,203
quickly,deliberately,203
quickly,hunk,203
quickly,roughly,203
quickly,eighty,203
quickly,taught,203
quickly,absolutely,203
quickly,wall,203
quickly,sacrifice,203
quickly,loose,203
quickly,mainly,203
quickly,trigger,203
quickly,police,203
often,abroad,203
quickly,habitually,203
quickly,store,203
quickly,lard,203
quickly,bother,203
quickly,rigidly,203
often,frankly,202
often,away,201
back,away,198
often,certainly,198
pretty,however,194
even,still,193
often,south,193
back,simply,192
however,ever,191
often,times,190
often,desperately,190
back,largely,190
often,genuinely,190
often,logically,190
often,ninety,190
often,finely,190
often,candidly,190
often,listen,190
often,twenty,190
often,vastly,189
pretty,together,187
pretty,anywhere,186
obviously,almost,186
pretty,else,186
pretty,enough,186
pretty,steadily,186
pretty,still,186
pretty,long,186
often,privately,185
quickly,slavery,184
best,mr.,184
however,simply,183
suddenly,back,182
quickly,possibly,182
best,ne,181
best,deafeningly,180
together,always,180
often,truly,180
best,atlanta,180
best,supposedly,180
best,oath,180
back,thus,180
best,attentively,180
however,instead,180
best,names,180
longer,together,177
quickly,kindly,175
quickly,ably,175
quickly,sometime,175
quickly,muster,175
quickly,forever,175
quickly,militantly,175
quickly,friendly,175
suddenly,almost,174
back,almost,173
longer,first,172
often,negro,171
often,frequently,171
pretty,back,170
suddenly,however,170
obviously,ever,169
best,elsewhere,169
suddenly,slowly,168
often,barely,168
often,immediately,168
back,always,167
yet,along,167
together,simply,164
yet,however,164
quickly,atmosphere,163
together,surely,163
often,undoubtedly,163
often,repeatedly,162
obviously,quite,161
often,extremely,161
longer,rather,160
best,surely,159
obviously,long,157
together,russia,157
together,instead,157
often,mostly,155
suddenly,far,155
often,vassily,154
often,maybe,154
often,barter,154
often,similarly,154
often,elsewhere,151
suddenly,away,151
best,literally,149
best,partly,149
best,incredibly,149
often,neatly,149
back,heard,149
best,solely,149
quickly,swiftly,148
longer,advance,148
often,deeply,147
however,rather,147
often,daily,147
longer,finally,147
back,soon,146
often,interfere,145
suddenly,still,145
often,surely,144
longer,precisely,143
best,sooner,143
often,badly,142
often,altogether,141
often,fundamentally,141
around,yet,141
often,hence,141
often,wisely,141
often,vividly,141
often,annually,141
often,consciously,141
around,actually,140
around,peculiarly,140
around,slowly,140
however,long,140
often,increasingly,140
yet,first,140
around,really,140
around,heavily,140
around,nearly,140
first,far,140
around,enough,140
best,ordinarily,139
back,virtually,139
best,fundamentally,139
best,vastly,139
best,politburo,139
best,neatly,139
best,afterward,139
best,experience,139
pretty,naturally,137
best,rarely,137
often,everywhere,137
back,vassily,136
together,long,136
often,formerly,136
together,finally,136
often,nullified,135
however,always,135
often,peacefully,135
often,high,135
often,casually,135
often,expertly,135
often,disorderly,135
often,horribly,135
often,china,135
often,centrally,135
often,trustingly,135
obviously,never,134
back,eventually,134
obviously,simply,133
best,least,133
best,mile,133
quickly,zavenyaghin,132
quickly,tito,132
quickly,enter,132
quickly,fall,132
quickly,politely,132
quickly,markably,132
quickly,abram,132
quickly,geographically,132
quickly,sakhalin,132
quickly,nitely,132
quickly,fantastically,132
quickly,richly,132
quickly,banquet,132
quickly,nevozurashchentsy,132
quickly,dalugol,132
quickly,yankee,132
back,recently,132
quickly,fondly,132
quickly,nikishev,132
quickly,escape,132
quickly,gladly,132
quickly,jointly,132
quickly,mot,132
quickly,peacetime,132
quickly,magadan,132
quickly,develop,132
quickly,significantly,132
quickly,latter,132
quickly,highway,132
back,consequently,132
quickly,early,132
quickly,yakutia,132
quickly,ministry,132
quickly,strategically,132
quickly,foremost,132
quickly,basin,132
quickly,hurriedly,132
quickly,alaska,132
first,long,131
even,ever,131
pretty,always,131
pretty,possibly,130
best,amply,129
best,unmistakably,129
best,anxiously,129
best,bottle,129
best,profoundly,129
best,neck,129
best,wildly,129
best,accordingly,129
best,dust,129
best,hastily,129
best,fast,129
best,pitifully,129
best,stunningly,129
best,woolly,129
best,backward,129
best,armistice,129
best,implicitly,129
together,hardly,129
best,chronically,129
best,rely,129
best,voluntarily,129
best,friendly,129
best,become,129
best,mistake,129
best,ably,129
best,assuredly,129
best,kindly,129
best,muster,129
best,smugly,129
best,permanently,129
best,militantly,129
best,laboriously,129
best,yalta,129
best,host,129
best,sometime,129
best,technically,129
best,enormously,129
best,mere,129
best,forever,129
best,sincerely,129
best,silly,129
best,agree,129
best,wisely,129
best,cursorily,129
best,consciously,129
best,dramatically,129
best,astonishingly,129
best,shot,129
best,annually,129
best,mind,129
best,sonorously,129
best,excitedly,129
best,answer,129
best,dark,129
best,seldom,129
best,solemnly,129
best,fourteen,129
suddenly,finally,128
obviously,away,127
often,potentially,126
however,finally,126
often,discover,126
together,first,126
together,probably,125
first,still,125
yet,closely,123
quickly,willingly,123
often,necessarily,123
quickly,exclusively,123
however,alone,120
often,painfully,120
together,precisely,120
best,honestly,120
obviously,first,120
often,notably,119
longer,long,119
best,handsomely,119
quickly,mr.,119
suddenly,never,118
however,usually,118
longer,ever,117
obviously,always,116
pretty,directly,116
first,almost,115
often,secondly,115
often,vest,115
often,harvester,115
often,partially,115
back,constantly,115
often,countryside,115
back,apparently,115
together,enough,115
suddenly,well,114
longer,far,114
suddenly,yet,114
even,never,114
back,clearly,112
suddenly,largely,112
suddenly,river,112
together,heard,112
together,less,111
together,practically,111
together,store,111
often,literally,111
often,nkvd,111
together,somewhat,111
back,rather,111
even,almost,111
however,thus,111
first,finally,110
